transaction_id	donor_id	date	amount	campaign
716	712	2008-04-12	93	campaign 10
717	1202	2008-02-01	30	campaign 4
718	1500	2007-12-23	88	campaign 8
719	1627	2007-07-26	99	campaign 5
720	1732	2006-02-02	114	campaign 10
721	1536	2005-10-08	83	campaign 5
722	592	2006-04-02	64	campaign 10
723	461	2006-06-05	114	campaign 8
724	1502	2007-05-24	48	campaign 8
725	1998	2006-05-26	117	campaign 12
726	1046	2008-08-10	38	campaign 12
727	1704	2005-03-21	48	campaign 6
728	224	2008-01-27	53	campaign 5
729	690	2008-05-11	110	campaign 6
730	1329	2007-07-03	28	campaign 4
731	1208	2008-02-13	54	campaign 4
732	855	2007-10-08	56	campaign 2
733	301	2008-04-12	74	campaign 1
734	1211	2006-10-16	107	campaign 7
735	1333	2005-12-19	28	campaign 12
736	1851	2006-02-14	56	campaign 1
737	456	2005-06-07	44	campaign 2
738	161	2005-02-11	111	campaign 3
739	1644	2008-02-05	61	campaign 9
740	80	2006-12-29	109	campaign 7
741	1806	2005-07-16	53	campaign 7
742	1299	2008-10-18	36	campaign 6
743	824	2007-11-08	36	campaign 1
744	1657	2007-01-05	69	campaign 12
745	1964	2008-07-19	33	campaign 6
746	475	2005-03-18	29	campaign 2
747	439	2005-07-24	30	campaign 8
748	557	2006-01-12	113	campaign 3
749	813	2007-05-01	55	campaign 4
750	221	2007-04-30	67	campaign 3
751	1785	2006-03-30	115	campaign 4
752	495	2005-12-11	57	campaign 4
753	1086	2005-10-22	47	campaign 4
754	1764	2006-04-03	37	campaign 1
755	1088	2008-10-23	82	campaign 2
756	48	2005-07-22	31	campaign 2
757	1193	2008-07-23	50	campaign 12
758	1524	2006-05-02	28	campaign 10
759	1037	2006-11-05	60	campaign 5
760	124	2007-12-26	69	campaign 7
761	1081	2005-09-16	103	campaign 5
762	1633	2007-11-02	114	campaign 2
763	474	2007-08-16	62	campaign 7
764	1395	2008-02-05	93	campaign 11
765	401	2006-07-02	55	campaign 4
766	1633	2008-05-10	47	campaign 12
767	1558	2006-10-19	110	campaign 5
768	705	2006-09-14	25	campaign 5
769	569	2007-11-27	39	campaign 7
770	495	2006-09-16	24	campaign 3
771	431	2007-09-07	63	campaign 11
772	238	2007-10-29	45	campaign 11
773	1736	2007-04-28	48	campaign 9
774	1999	2008-09-25	100	campaign 10
775	452	2008-01-20	103	campaign 10
776	158	2006-03-12	113	campaign 2
777	501	2005-05-14	82	campaign 12
778	1562	2008-03-30	29	campaign 3
779	340	2005-01-21	108	campaign 6
780	1546	2007-06-29	29	campaign 2
781	345	2007-11-28	78	campaign 1
782	1927	2008-05-15	93	campaign 7
783	686	2007-07-01	114	campaign 2
784	1490	2007-12-22	50	campaign 8
785	1203	2006-08-29	88	campaign 3
786	464	2008-03-30	27	campaign 7
787	1680	2007-01-05	102	campaign 7
788	98	2006-11-08	114	campaign 11
789	405	2005-07-08	109	campaign 9
790	360	2008-07-20	92	campaign 7
791	860	2008-09-29	110	campaign 11
792	167	2006-11-05	84	campaign 5
793	835	2006-03-12	23	campaign 5
794	1917	2008-05-24	49	campaign 11
795	1359	2007-08-07	59	campaign 12
796	1268	2006-10-12	39	campaign 7
797	408	2008-06-04	91	campaign 8
798	1702	2005-07-30	115	campaign 2
799	613	2006-06-20	78	campaign 12
800	1421	2005-04-12	36	campaign 7
801	1845	2007-04-17	49	campaign 5
802	166	2007-04-21	54	campaign 3
803	630	2005-03-05	50	campaign 4
804	626	2006-05-12	29	campaign 11
805	1131	2008-10-22	116	campaign 6
806	1572	2007-07-08	45	campaign 4
807	332	2008-03-14	29	campaign 12
808	1155	2006-11-28	49	campaign 12
809	552	2006-09-27	23	campaign 8
810	430	2006-01-30	59	campaign 10
811	142	2007-06-06	77	campaign 6
812	1452	2008-06-04	51	campaign 8
813	1376	2008-08-21	90	campaign 1
814	233	2005-08-15	48	campaign 9
815	577	2008-01-08	66	campaign 4
816	895	2006-07-20	98	campaign 6
817	1878	2007-11-12	70	campaign 6
818	1355	2008-04-28	40	campaign 1
819	562	2006-03-25	23	campaign 1
820	1340	2007-09-14	31	campaign 3
821	1548	2005-05-11	26	campaign 11
822	534	2005-11-12	35	campaign 10
823	1461	2007-03-13	50	campaign 6
824	1445	2006-04-08	93	campaign 10
825	1573	2005-01-24	64	campaign 2
826	900	2008-02-28	48	campaign 1
827	1070	2005-09-10	38	campaign 3
828	838	2006-06-20	34	campaign 4
829	1398	2008-07-07	105	campaign 11
830	268	2008-03-17	45	campaign 8
831	1874	2006-11-18	57	campaign 10
832	542	2008-05-15	58	campaign 2
833	1758	2006-12-30	64	campaign 3
834	1777	2005-08-11	34	campaign 5
835	1584	2006-05-02	96	campaign 1
836	1452	2008-04-14	28	campaign 10
837	1683	2007-11-01	71	campaign 2
838	1844	2006-01-02	40	campaign 10
839	902	2006-04-12	49	campaign 5
840	1796	2006-09-08	48	campaign 12
841	919	2006-08-21	80	campaign 12
842	1280	2007-11-14	63	campaign 3
843	587	2006-12-23	92	campaign 11
844	1370	2008-04-20	21	campaign 6
845	881	2006-04-02	78	campaign 5
846	369	2008-09-13	86	campaign 1
847	600	2006-10-09	84	campaign 9
848	524	2005-03-25	43	campaign 1
849	1760	2008-04-22	52	campaign 4
850	1895	2007-03-30	24	campaign 3
851	837	2005-05-09	54	campaign 3
852	1613	2007-08-15	22	campaign 3
853	1505	2006-03-16	88	campaign 2
854	683	2006-10-20	82	campaign 6
855	303	2006-06-02	43	campaign 10
856	834	2006-11-23	52	campaign 6
857	1586	2008-08-20	81	campaign 5
858	1043	2008-05-01	28	campaign 11
859	1326	2006-04-26	32	campaign 4
860	1348	2005-07-24	36	campaign 8
861	202	2006-03-10	116	campaign 2
862	441	2007-09-11	54	campaign 3
863	347	2006-10-21	106	campaign 3
864	1111	2007-07-22	37	campaign 7
865	1381	2005-01-23	119	campaign 9
866	1154	2008-06-19	117	campaign 10
867	788	2005-01-08	55	campaign 6
868	1779	2006-02-04	85	campaign 11
869	823	2008-01-19	110	campaign 10
870	1219	2008-10-07	78	campaign 10
871	1686	2008-02-19	57	campaign 1
872	1377	2006-01-20	23	campaign 12
873	302	2005-05-21	104	campaign 2
874	1565	2005-10-10	46	campaign 1
875	1787	2006-05-09	52	campaign 6
876	1182	2005-08-06	69	campaign 11
877	1948	2008-06-22	51	campaign 6
878	1089	2005-05-11	44	campaign 7
879	38	2008-09-15	42	campaign 12
880	1606	2006-01-25	80	campaign 2
881	1332	2008-04-29	25	campaign 1
882	1693	2006-02-21	48	campaign 4
883	735	2007-07-14	78	campaign 12
884	1202	2007-10-11	72	campaign 11
885	302	2005-07-02	78	campaign 6
886	370	2007-09-24	79	campaign 11
887	683	2006-10-31	89	campaign 6
888	9	2006-09-18	106	campaign 2
889	278	2008-01-10	66	campaign 8
890	356	2006-03-25	34	campaign 3
891	1116	2005-09-09	37	campaign 12
892	1708	2005-12-28	99	campaign 8
893	599	2008-08-20	112	campaign 1
894	1105	2005-06-22	31	campaign 1
895	1397	2007-06-30	96	campaign 8
896	1522	2006-07-17	86	campaign 1
897	373	2008-04-25	114	campaign 8
898	1382	2006-11-24	75	campaign 4
899	187	2006-01-01	89	campaign 11
900	1971	2005-02-13	42	campaign 9
901	1284	2008-03-21	50	campaign 11
902	1167	2005-08-28	70	campaign 6
903	975	2008-04-18	32	campaign 1
904	542	2008-08-18	24	campaign 3
905	538	2006-10-06	104	campaign 1
906	807	2006-04-18	21	campaign 6
907	1947	2006-12-28	22	campaign 3
908	293	2006-11-29	79	campaign 1
909	409	2007-03-16	103	campaign 6
910	1626	2007-02-16	114	campaign 2
911	444	2006-01-18	51	campaign 9
912	760	2005-12-21	113	campaign 2
913	628	2005-02-12	22	campaign 12
914	1118	2006-08-10	26	campaign 11
915	772	2008-09-13	110	campaign 9
916	483	2007-08-02	34	campaign 2
917	6	2005-01-08	62	campaign 4
918	1870	2005-03-31	36	campaign 3
919	1281	2005-02-04	67	campaign 3
920	887	2008-02-11	93	campaign 10
921	1248	2007-06-04	103	campaign 9
922	512	2008-03-18	85	campaign 2
923	39	2006-10-21	90	campaign 2
924	653	2008-03-12	101	campaign 2
925	1995	2007-06-06	52	campaign 11
926	1293	2007-01-09	59	campaign 8
927	1836	2008-08-15	20	campaign 2
928	1879	2005-05-16	111	campaign 12
929	1730	2007-07-21	55	campaign 2
930	699	2006-10-29	45	campaign 1
931	928	2006-03-22	96	campaign 4
932	275	2008-04-23	54	campaign 12
933	255	2005-02-08	64	campaign 5
934	1564	2005-05-08	53	campaign 4
935	1613	2005-12-04	29	campaign 3
936	1959	2005-04-06	119	campaign 9
937	17	2006-03-20	56	campaign 7
938	1329	2008-09-20	72	campaign 12
939	1889	2005-05-24	44	campaign 4
940	536	2008-06-03	21	campaign 3
941	270	2008-05-05	109	campaign 6
942	166	2005-11-13	57	campaign 6
943	1565	2008-09-27	30	campaign 6
944	916	2005-08-02	45	campaign 5
945	1127	2006-01-14	99	campaign 10
946	300	2005-02-02	58	campaign 10
947	841	2008-01-07	97	campaign 9
948	1568	2005-04-02	23	campaign 5
949	79	2005-09-29	99	campaign 4
950	1865	2005-05-07	88	campaign 7
951	1501	2008-02-18	102	campaign 4
952	1211	2005-07-16	45	campaign 9
953	1731	2007-04-19	79	campaign 11
954	594	2006-07-22	85	campaign 6
955	185	2005-12-27	92	campaign 4
956	1543	2007-03-14	115	campaign 3
957	464	2008-08-08	110	campaign 4
958	562	2007-10-18	89	campaign 6
959	656	2006-05-23	41	campaign 7
960	233	2007-07-15	104	campaign 8
961	765	2006-12-07	42	campaign 10
962	575	2005-02-25	117	campaign 2
963	1683	2008-09-16	28	campaign 12
964	1016	2007-05-17	32	campaign 9
965	999	2007-06-20	56	campaign 1
966	579	2006-10-09	96	campaign 8
967	436	2006-01-28	73	campaign 8
968	1197	2005-07-01	38	campaign 6
969	948	2007-10-05	46	campaign 8
970	450	2005-09-21	115	campaign 11
971	1305	2006-10-22	68	campaign 6
972	1756	2006-10-06	88	campaign 1
973	1053	2005-10-01	30	campaign 8
974	1041	2006-12-02	89	campaign 10
975	157	2005-10-05	89	campaign 5
976	911	2007-02-05	43	campaign 3
977	1617	2005-04-25	73	campaign 10
978	1840	2006-02-05	33	campaign 3
979	1814	2007-10-27	118	campaign 8
980	942	2005-04-11	100	campaign 2
981	1325	2005-07-04	37	campaign 2
982	990	2006-07-06	67	campaign 11
983	1719	2006-05-03	24	campaign 4
984	963	2006-01-24	41	campaign 1
985	57	2008-10-29	86	campaign 11
986	556	2005-12-11	22	campaign 2
987	137	2006-04-06	70	campaign 2
988	444	2008-02-15	71	campaign 11
989	955	2008-05-25	91	campaign 5
990	1257	2005-05-24	72	campaign 1
991	1834	2005-07-14	56	campaign 2
992	1101	2005-01-19	109	campaign 8
993	1125	2006-10-22	93	campaign 2
994	1009	2006-12-24	106	campaign 3
995	228	2005-12-12	71	campaign 3
996	196	2005-03-09	78	campaign 1
997	916	2005-05-07	68	campaign 12
998	1408	2007-12-06	78	campaign 6
999	166	2006-01-30	95	campaign 4
1000	1779	2008-05-09	22	campaign 10
1001	1691	2006-02-17	108	campaign 2
1002	218	2006-07-31	37	campaign 10
1003	639	2007-04-28	32	campaign 5
1004	1650	2007-12-24	23	campaign 6
1005	1131	2007-02-24	62	campaign 10
1006	131	2005-12-02	52	campaign 10
1007	170	2006-05-20	79	campaign 8
1008	863	2008-07-28	43	campaign 4
1009	983	2005-04-15	86	campaign 7
1010	1369	2007-11-23	114	campaign 6
1011	1828	2006-05-23	107	campaign 3
1012	1084	2006-05-06	83	campaign 2
1013	631	2008-05-17	38	campaign 8
1014	1146	2006-09-20	33	campaign 10
1015	1393	2005-10-27	119	campaign 1
1016	912	2008-02-11	70	campaign 12
1017	1425	2008-07-01	85	campaign 11
1018	1344	2008-08-16	88	campaign 9
1019	1708	2008-01-03	109	campaign 8
1020	553	2006-06-06	62	campaign 6
1021	1325	2006-05-02	25	campaign 4
1022	1154	2005-06-18	46	campaign 5
1023	1386	2006-10-25	58	campaign 11
1024	1891	2007-06-09	87	campaign 8
1025	1127	2007-10-07	118	campaign 4
1026	1986	2006-04-26	73	campaign 3
1027	1332	2005-12-12	69	campaign 12
1028	372	2008-10-07	32	campaign 12
1029	1539	2006-06-20	58	campaign 9
1030	1377	2006-01-03	87	campaign 8
1031	846	2006-05-03	101	campaign 2
1032	279	2008-07-03	28	campaign 12
1033	1197	2007-04-25	114	campaign 10
1034	84	2005-08-01	93	campaign 3
1035	806	2007-08-15	72	campaign 7
1036	1330	2007-11-26	62	campaign 4
1037	1360	2006-04-12	31	campaign 7
1038	1881	2005-04-24	81	campaign 6
1039	608	2005-07-01	99	campaign 2
1040	368	2007-01-21	104	campaign 6
1041	846	2005-01-26	61	campaign 5
1042	666	2006-06-23	109	campaign 2
1043	1772	2005-04-02	52	campaign 6
1044	1400	2007-04-11	84	campaign 3
1045	1813	2006-09-18	102	campaign 7
1046	988	2008-03-14	116	campaign 4
1047	1318	2007-03-22	116	campaign 9
1048	1533	2005-05-25	43	campaign 12
1049	161	2005-03-28	91	campaign 5
1050	1360	2008-10-17	113	campaign 8
1051	742	2008-09-16	112	campaign 5
1052	1368	2006-02-05	71	campaign 2
1053	253	2007-04-06	77	campaign 11
1054	1727	2007-12-14	85	campaign 6
1055	792	2005-08-05	50	campaign 2
1056	1386	2005-05-04	107	campaign 8
1057	1619	2005-06-27	27	campaign 8
1058	339	2005-04-12	28	campaign 11
1059	1286	2005-10-15	96	campaign 8
1060	87	2008-09-20	75	campaign 1
1061	57	2005-05-03	25	campaign 8
1062	946	2006-06-26	73	campaign 5
1063	1825	2008-10-06	26	campaign 11
1064	187	2005-01-08	76	campaign 5
1065	155	2008-10-27	86	campaign 11
1066	661	2006-02-02	103	campaign 5
1067	1801	2008-01-29	65	campaign 5
1068	1493	2005-06-09	32	campaign 4
1069	1933	2005-03-15	36	campaign 11
1070	1297	2008-05-08	109	campaign 3
1071	1126	2008-08-15	53	campaign 4
1072	123	2005-05-13	29	campaign 12
1073	325	2006-01-02	55	campaign 10
1074	725	2007-11-16	76	campaign 7
1075	1532	2007-12-21	90	campaign 11
1076	536	2007-07-27	65	campaign 6
1077	279	2006-05-04	120	campaign 12
1078	1623	2008-07-31	116	campaign 5
1079	1410	2006-01-26	35	campaign 9
1080	565	2007-11-10	53	campaign 6
1081	299	2008-10-13	84	campaign 11
1082	1294	2008-06-27	109	campaign 10
1083	1289	2007-06-24	75	campaign 6
1084	1158	2006-07-29	54	campaign 12
1085	637	2008-03-05	43	campaign 7
1086	1122	2006-01-03	77	campaign 12
1087	1227	2006-07-01	74	campaign 10
1088	1068	2007-10-04	92	campaign 8
1089	1830	2005-01-02	68	campaign 7
1090	737	2008-10-01	70	campaign 6
1091	293	2006-04-27	33	campaign 9
1092	1106	2006-05-15	27	campaign 5
1093	1444	2005-09-27	118	campaign 2
1094	918	2005-05-09	71	campaign 5
1095	456	2005-08-04	48	campaign 8
1096	565	2006-08-06	52	campaign 9
1097	1977	2006-08-25	55	campaign 11
1098	937	2006-11-08	60	campaign 7
1099	854	2006-12-25	96	campaign 10
1100	646	2005-06-04	57	campaign 2
1101	1634	2008-03-14	116	campaign 11
1102	11	2008-05-01	64	campaign 4
1103	1410	2006-09-09	96	campaign 2
1104	792	2006-04-19	37	campaign 11
1105	1612	2005-06-07	66	campaign 6
1106	1682	2008-10-17	56	campaign 8
1107	1146	2008-08-10	118	campaign 12
1108	1100	2008-04-10	100	campaign 11
1109	594	2006-10-28	105	campaign 6
1110	442	2006-04-16	79	campaign 1
1111	186	2006-07-11	62	campaign 7
1112	156	2006-02-25	94	campaign 12
1113	1879	2006-01-18	77	campaign 6
1114	1965	2006-10-24	37	campaign 7
1115	107	2005-03-23	25	campaign 12
1116	348	2007-03-12	66	campaign 1
1117	1563	2008-10-01	43	campaign 1
1118	1105	2005-12-08	57	campaign 5
1119	1621	2006-07-13	80	campaign 10
1120	371	2006-01-01	97	campaign 6
1121	981	2007-09-05	40	campaign 5
1122	1824	2007-02-04	81	campaign 8
1123	500	2007-03-13	80	campaign 2
1124	1878	2006-01-30	80	campaign 4
1125	1124	2008-05-03	30	campaign 11
1126	127	2005-12-07	95	campaign 1
1127	1844	2006-10-26	89	campaign 12
1128	278	2007-05-09	117	campaign 12
1129	381	2007-06-23	44	campaign 12
1130	576	2008-10-24	83	campaign 7
1131	953	2008-03-19	117	campaign 9
1132	1780	2006-08-22	102	campaign 1
1133	220	2008-01-15	100	campaign 3
1134	1152	2005-04-20	67	campaign 12
1135	174	2007-12-02	113	campaign 11
1136	526	2005-11-07	35	campaign 9
1137	1365	2005-03-23	44	campaign 9
1138	941	2007-12-30	42	campaign 5
1139	1941	2008-08-11	72	campaign 2
1140	1107	2007-02-14	109	campaign 1
1141	765	2008-10-16	30	campaign 12
1142	912	2008-02-18	21	campaign 4
1143	120	2007-11-24	53	campaign 9
1144	7	2006-11-28	115	campaign 2
1145	1575	2005-11-23	62	campaign 5
1146	1022	2006-02-22	113	campaign 9
1147	45	2006-01-25	76	campaign 5
1148	418	2008-08-14	96	campaign 10
1149	1298	2008-08-19	26	campaign 11
1150	1971	2006-06-02	41	campaign 5
1151	782	2008-02-05	51	campaign 11
1152	968	2006-03-03	61	campaign 1
1153	1831	2007-10-07	78	campaign 2
1154	857	2008-07-30	75	campaign 8
1155	1196	2006-04-07	107	campaign 6
1156	648	2008-09-16	62	campaign 8
1157	468	2006-10-13	42	campaign 4
1158	1428	2005-12-27	96	campaign 6
1159	510	2005-06-17	93	campaign 7
1160	518	2007-12-31	76	campaign 12
1161	614	2005-12-29	70	campaign 8
1162	1836	2006-02-16	108	campaign 9
1163	1690	2006-09-01	78	campaign 5
1164	100	2007-08-14	58	campaign 2
1165	1339	2006-05-16	104	campaign 6
1166	831	2008-04-26	49	campaign 3
1167	917	2007-07-16	108	campaign 1
1168	273	2007-07-15	109	campaign 7
1169	1468	2005-06-13	59	campaign 8
1170	999	2007-06-06	44	campaign 1
1171	273	2006-12-15	27	campaign 12
1172	571	2006-12-07	70	campaign 11
1173	1905	2006-11-13	35	campaign 11
1174	1398	2005-03-12	21	campaign 9
1175	1285	2007-05-26	48	campaign 11
1176	1663	2006-11-03	75	campaign 6
1177	1688	2007-06-13	32	campaign 9
1178	1148	2007-03-24	74	campaign 8
1179	424	2007-07-26	85	campaign 7
1180	1087	2008-10-15	59	campaign 9
1181	1879	2007-05-28	65	campaign 2
1182	825	2005-06-30	111	campaign 7
1183	380	2006-04-20	115	campaign 11
1184	1114	2005-11-19	56	campaign 1
1185	73	2005-02-14	27	campaign 9
1186	1199	2007-08-19	118	campaign 4
1187	1473	2006-01-29	54	campaign 2
1188	34	2006-07-23	89	campaign 9
1189	831	2007-07-21	53	campaign 11
1190	1236	2006-07-03	112	campaign 7
1191	1353	2005-12-29	60	campaign 11
1192	864	2006-05-07	85	campaign 6
1193	910	2007-11-21	56	campaign 10
1194	1961	2008-02-21	100	campaign 8
1195	1593	2006-10-10	52	campaign 4
1196	1017	2008-03-07	54	campaign 3
1197	257	2005-02-18	108	campaign 3
1198	1740	2006-12-17	82	campaign 12
1199	1070	2007-02-28	69	campaign 3
1200	976	2007-06-27	40	campaign 8
1201	844	2008-06-07	38	campaign 7
1202	1028	2005-03-24	94	campaign 8
1203	327	2008-07-11	50	campaign 12
1204	792	2005-08-24	57	campaign 11
1205	880	2005-03-28	107	campaign 10
1206	140	2008-04-28	65	campaign 12
1207	572	2005-10-01	92	campaign 1
1208	1123	2005-10-10	23	campaign 4
1209	36	2006-06-04	62	campaign 7
1210	1672	2006-08-28	37	campaign 7
1211	843	2006-09-14	82	campaign 8
1212	632	2005-12-04	30	campaign 4
1213	592	2006-08-07	47	campaign 8
1214	688	2008-05-28	37	campaign 2
1215	650	2006-07-21	116	campaign 9
1216	1991	2007-07-08	110	campaign 7
1217	909	2006-06-29	37	campaign 2
1218	512	2007-08-27	24	campaign 9
1219	163	2008-03-31	102	campaign 9
1220	1064	2007-06-04	110	campaign 3
1221	1103	2005-02-07	58	campaign 9
1222	1309	2006-01-04	105	campaign 11
1223	1466	2008-02-16	50	campaign 4
1224	1363	2007-07-24	118	campaign 7
1225	1238	2006-08-23	93	campaign 6
1226	926	2007-08-29	96	campaign 3
1227	142	2008-05-10	89	campaign 5
1228	1741	2007-10-19	48	campaign 8
1229	1867	2008-03-30	84	campaign 6
1230	427	2006-11-18	87	campaign 10
1231	1250	2008-09-24	65	campaign 8
1232	1310	2008-06-11	92	campaign 6
1233	1951	2006-03-02	120	campaign 12
1234	898	2006-06-23	75	campaign 4
1235	1718	2005-07-25	108	campaign 1
1236	1921	2007-04-05	96	campaign 8
1237	1838	2005-09-03	74	campaign 9
1238	767	2006-04-21	102	campaign 11
1239	321	2008-08-25	63	campaign 7
1240	187	2008-07-20	32	campaign 7
1241	375	2006-09-14	47	campaign 7
1242	835	2005-09-10	27	campaign 2
1243	258	2008-05-10	109	campaign 1
1244	1989	2006-12-10	61	campaign 1
1245	747	2006-08-30	92	campaign 5
1246	774	2007-02-21	29	campaign 1
1247	1762	2005-05-30	119	campaign 3
1248	215	2008-09-22	52	campaign 3
1249	1221	2005-08-28	116	campaign 6
1250	77	2006-09-05	31	campaign 2
1251	1935	2007-08-14	61	campaign 10
1252	1843	2005-02-12	25	campaign 7
1253	532	2005-03-27	94	campaign 5
1254	230	2006-09-06	117	campaign 2
1255	664	2007-04-09	90	campaign 6
1256	1636	2007-07-30	36	campaign 7
1257	984	2006-10-08	69	campaign 10
1258	1282	2006-10-26	48	campaign 12
1259	1189	2007-07-26	110	campaign 9
1260	426	2007-01-06	111	campaign 3
1261	1796	2005-10-07	25	campaign 9
1262	1206	2007-07-26	41	campaign 11
1263	501	2006-03-14	69	campaign 2
1264	579	2007-05-16	94	campaign 7
1265	1005	2008-03-09	26	campaign 9
1266	1099	2007-12-01	49	campaign 5
1267	254	2006-12-24	85	campaign 7
1268	837	2005-01-08	39	campaign 11
1269	1469	2007-12-03	81	campaign 6
1270	1852	2006-07-22	79	campaign 10
1271	754	2007-07-04	26	campaign 6
1272	1254	2005-07-14	114	campaign 8
1273	1829	2006-11-06	53	campaign 1
1274	1857	2006-03-02	59	campaign 8
1275	211	2007-12-28	34	campaign 7
1276	1350	2006-05-11	21	campaign 11
1277	377	2008-05-06	78	campaign 5
1278	212	2007-03-11	113	campaign 12
1279	1124	2005-06-02	91	campaign 11
1280	1915	2007-06-16	71	campaign 4
1281	461	2005-05-01	55	campaign 11
1282	529	2007-01-05	63	campaign 11
1283	610	2008-06-09	109	campaign 2
1284	640	2007-10-15	66	campaign 12
1285	851	2005-09-20	58	campaign 2
